timestamp,heart_rate,eda,temperature,subject_id,session,heart_rate_normalized,eda_normalized,temperature_normalized
2023-01-01 00:00:00,62.165,0.008487625,22.4,S4,Final,0.2981913026521061,0.001178292867927809,0.41903952401189964
2023-01-01 00:00:01,1.0,0.01697525,21.75,S4,Final,0.0,0.002356585735855618,0.3914152146196345
2023-01-01 00:00:02,106.0,0.01697525,21.78,S4,Final,0.5118954758190327,0.002356585735855618,0.39269018274543144
2023-01-01 00:00:03,97.5,0.01377275,21.82,S4,Final,0.4704563182527301,0.0019119993044877373,0.3943901402464939
2023-01-01 00:00:04,100.0,0.01088975,21.83,S4,Final,0.4826443057722309,0.0015117673976544508,0.3948151296217594
2023-01-01 00:00:05,94.75,0.007687,21.84,S4,Final,0.45704953198127923,0.0010671462600858389,0.3952401189970251
2023-01-01 00:00:06,100.4,0.005125,21.89,S4,Final,0.484594383775351,0.0007114771149915343,0.3973650658733532
2023-01-01 00:00:07,96.33,0.00384375,21.97,S4,Final,0.4647523400936037,0.0005336078362436507,0.40076498087547807
2023-01-01 00:00:08,101.14,0.00224175,22.020000000000003,S4,Final,0.48820202808112323,0.0003112105019575165,0.4028899277518064
2023-01-01 00:00:09,102.62,0.00224175,22.03,S4,Final,0.4954173166926677,0.0003112105019575165,0.4033149171270719
2023-01-01 00:00:10,100.78,0.0006405,22.04,S4,Final,0.4864469578783151,8.891728627357614e-05,0.40373990650233743
2023-01-01 00:00:11,104.2,0.00032025,22.060000000000002,S4,Final,0.5031201248049922,4.445864313678807e-05,0.40458988525286876
2023-01-01 00:00:12,101.36,0.0006405,22.12,S4,Final,0.4892745709828393,8.891728627357614e-05,0.40713982150446243
2023-01-01 00:00:13,104.58,0.0,22.060000000000002,S4,Final,0.5049726989079563,0.0,0.40458988525286876
2023-01-01 00:00:14,102.0,0.0,21.86,S4,Final,0.4923946957878315,0.0,0.3960900977475563
2023-01-01 00:00:15,104.93,0.0,21.72,S4,Final,0.5066790171606864,0.0,0.3901402464938376
2023-01-01 00:00:16,109.2,0.0,21.67,S4,Final,0.5274960998439938,0.0,0.38801529961750963
2023-01-01 00:00:17,112.94,0.0,21.67,S4,Final,0.5457293291731669,0.0,0.38801529961750963
2023-01-01 00:00:18,116.18,0.0,21.68,S4,Final,0.56152496099844,0.0,0.38844028899277516
2023-01-01 00:00:19,119.0,0.0,21.68,S4,Final,0.5752730109204368,0.0,0.38844028899277516
2023-01-01 00:00:20,121.47,0.0,21.67,S4,Final,0.5873147425897036,0.0,0.38801529961750963
2023-01-01 00:00:21,118.9,0.0,21.69,S4,Final,0.5747854914196568,0.0,0.38886527836804086
2023-01-01 00:00:22,116.14,0.0,21.759999999999998,S4,Final,0.561329953198128,0.0,0.39184020399490005
2023-01-01 00:00:23,113.5,0.0,21.89,S4,Final,0.5484594383775351,0.0,0.3973650658733532
2023-01-01 00:00:24,111.17,0.0,22.02,S4,Final,0.5371002340093604,0.0,0.4028899277518062
2023-01-01 00:00:25,109.08,0.0,22.11,S4,Final,0.5269110764430577,0.0,0.40671483212919673
2023-01-01 00:00:26,107.2,0.0,22.22,S4,Final,0.5177457098283932,0.0,0.41138971525711854
2023-01-01 00:00:27,105.69,0.00416375,22.240000000000002,S4,Final,0.5103841653666147,0.0005780317731797074,0.4122396940076499
2023-01-01 00:00:28,104.3,0.3568745,23.17,S4,Final,0.5036076443057722,0.049543032131521225,0.45176370590735243
2023-01-01 00:00:29,103.0,0.0,23.939999999999998,S4,Final,0.49726989079563183,0.0,0.48448788780280483
2023-01-01 00:00:30,101.76,0.0,22.77,S4,Final,0.49122464898595947,0.0,0.43476413089672755
2023-01-01 00:00:31,100.6,0.0,21.799999999999997,S4,Final,0.48556942277691106,0.0,0.3935401614959625
2023-01-01 00:00:32,99.81,0.0,21.75,S4,Final,0.4817180187207488,0.0,0.3914152146196345
2023-01-01 00:00:33,99.06,0.0,21.69,S4,Final,0.4780616224648986,0.0,0.38886527836804086
2023-01-01 00:00:34,98.33,0.0,21.68,S4,Final,0.47450273010920435,0.0,0.38844028899277516
2023-01-01 00:00:35,97.68,0.0,21.68,S4,Final,0.4713338533541342,0.0,0.38844028899277516
2023-01-01 00:00:36,97.06,0.0,21.68,S4,Final,0.46831123244929795,0.0,0.38844028899277516
2023-01-01 00:00:37,96.5,0.0,21.700000000000003,S4,Final,0.4655811232449298,0.0,0.38929026774330655
2023-01-01 00:00:38,96.0,0.0,21.700000000000003,S4,Final,0.4631435257410296,0.0,0.38929026774330655
2023-01-01 00:00:39,95.53,0.0,21.73,S4,Final,0.4608521840873635,0.0,0.3905652358691033
2023-01-01 00:00:40,95.1,0.0,21.75,S4,Final,0.45875585023400933,0.0,0.3914152146196345
2023-01-01 00:00:41,94.78,0.0,21.71,S4,Final,0.45719578783151327,0.0,0.3897152571185721
2023-01-01 00:00:42,94.56,0.0,21.72,S4,Final,0.45612324492979717,0.0,0.3901402464938376
2023-01-01 00:00:43,94.33,0.0,21.75,S4,Final,0.4550019500780031,0.0,0.3914152146196345
2023-01-01 00:00:44,94.16,0.0,21.759999999999998,S4,Final,0.45417316692667703,0.0,0.39184020399490005
2023-01-01 00:00:45,93.75,0.0,21.77,S4,Final,0.4521743369734789,0.0,0.39226519337016574
2023-01-01 00:00:46,93.33,0.0,21.759999999999998,S4,Final,0.4501267550702028,0.0,0.39184020399490005
2023-01-01 00:00:47,92.89,0.0,21.78,S4,Final,0.4479816692667707,0.0,0.39269018274543144
2023-01-01 00:00:48,92.51,0.0,21.799999999999997,S4,Final,0.44612909516380655,0.0,0.3935401614959625
2023-01-01 00:00:49,92.1,0.0,21.799999999999997,S4,Final,0.4441302652106084,0.0,0.3935401614959625
2023-01-01 00:00:50,91.73,0.0,21.9,S4,Final,0.44232644305772234,0.0,0.39779005524861877
2023-01-01 00:00:51,91.4,0.0,21.92,S4,Final,0.44071762870514825,0.0,0.3986400339991501
2023-01-01 00:00:52,91.16,0.0,21.89,S4,Final,0.4395475819032761,0.0,0.3973650658733532
2023-01-01 00:00:53,90.94,0.0,21.88,S4,Final,0.43847503900156004,0.0,0.39694007649808755
2023-01-01 00:00:54,90.79,0.0,21.84,S4,Final,0.43774375975039004,0.0,0.3952401189970251
2023-01-01 00:00:55,90.57,0.0,21.82,S4,Final,0.4366712168486739,0.0,0.3943901402464939
2023-01-01 00:00:56,90.36,0.0,21.77,S4,Final,0.43564742589703587,0.0,0.39226519337016574
2023-01-01 00:00:57,90.14,0.0,21.759999999999998,S4,Final,0.4345748829953198,0.0,0.39184020399490005
2023-01-01 00:00:58,89.84,0.0,21.759999999999998,S4,Final,0.4331123244929797,0.0,0.39184020399490005
2023-01-01 00:00:59,89.53,0.0,21.75,S4,Final,0.4316010140405616,0.0,0.3914152146196345
2023-01-01 00:01:00,89.24,0.0,21.75,S4,Final,0.4301872074882995,0.0,0.3914152146196345
2023-01-01 00:01:01,88.93,0.0,21.740000000000002,S4,Final,0.42867589703588144,0.0,0.390990225244369
2023-01-01 00:01:02,88.37,0.0,21.72,S4,Final,0.42594578783151327,0.0,0.3901402464938376
2023-01-01 00:01:03,88.12,0.0,21.740000000000002,S4,Final,0.4247269890795632,0.0,0.390990225244369
2023-01-01 00:01:04,87.6,0.0,21.740000000000002,S4,Final,0.42219188767550697,0.0,0.390990225244369
2023-01-01 00:01:05,87.58,0.0,21.72,S4,Final,0.422094383775351,0.0,0.3901402464938376
2023-01-01 00:01:06,86.85,0.0,21.72,S4,Final,0.41853549141965674,0.0,0.3901402464938376
2023-01-01 00:01:07,86.9,0.0,21.71,S4,Final,0.41877925117004683,0.0,0.3897152571185721
2023-01-01 00:01:08,86.03,0.0,21.71,S4,Final,0.4145378315132605,0.0,0.3897152571185721
2023-01-01 00:01:09,85.5,0.0,21.71,S4,Final,0.4119539781591264,0.0,0.3897152571185721
2023-01-01 00:01:10,85.43,0.0,21.700000000000003,S4,Final,0.4116127145085804,0.0,0.38929026774330655
2023-01-01 00:01:11,84.55,0.0,21.68,S4,Final,0.40732254290171604,0.0,0.38844028899277516
2023-01-01 00:01:12,84.72,0.0,21.68,S4,Final,0.4081513260530421,0.0,0.38844028899277516
2023-01-01 00:01:13,83.68,0.0,21.69,S4,Final,0.40308112324492984,0.0,0.38886527836804086
2023-01-01 00:01:14,83.8,0.0,21.68,S4,Final,0.4036661466458658,0.0,0.38844028899277516
2023-01-01 00:01:15,82.73,0.0,21.69,S4,Final,0.3984496879875195,0.0,0.38886527836804086
