timestamp,heart_rate,eda,temperature,subject_id,session,heart_rate_normalized,eda_normalized,temperature_normalized
2023-01-01 00:00:00,60.9,0.0224235,24.39,S10,Midterm 1,0.2920241809672387,0.003112937968392716,0.5036124096897578
2023-01-01 00:00:01,1.0,0.0185795,22.11,S10,Midterm 1,0.0,0.0025792954259483336,0.40671483212919673
2023-01-01 00:00:02,49.0,0.01889975,22.11,S10,Midterm 1,0.23400936037441497,0.002623754069085122,0.40671483212919673
2023-01-01 00:00:03,53.0,0.0185795,22.119999999999997,S10,Midterm 1,0.2535101404056162,0.0025792954259483336,0.4071398215044623
2023-01-01 00:00:04,56.67,0.01889975,22.11,S10,Midterm 1,0.27140210608424337,0.002623754069085122,0.40671483212919673
2023-01-01 00:00:05,57.75,0.0185795,22.11,S10,Midterm 1,0.2766673166926677,0.0025792954259483336,0.40671483212919673
2023-01-01 00:00:06,58.8,0.01889975,22.13,S10,Midterm 1,0.281786271450858,0.002623754069085122,0.40756481087972796
2023-01-01 00:00:07,58.17,0.01889975,22.119999999999997,S10,Midterm 1,0.27871489859594384,0.002623754069085122,0.4071398215044623
2023-01-01 00:00:08,65.57,0.0185795,22.1,S10,Midterm 1,0.3147913416536661,0.0025792954259483336,0.4062898427539312
2023-01-01 00:00:09,72.0,0.01793875,22.1,S10,Midterm 1,0.3461388455538221,0.0024903434334740265,0.4062898427539312
2023-01-01 00:00:10,77.33,0.018579250000000002,22.13,S10,Midterm 1,0.3721236349453978,0.002579260719747603,0.40756481087972796
2023-01-01 00:00:11,81.6,0.0185795,22.119999999999997,S10,Midterm 1,0.39294071762870514,0.0025792954259483336,0.4071398215044623
2023-01-01 00:00:12,85.0,0.018259,22.11,S10,Midterm 1,0.4095163806552262,0.0025348020766108145,0.40671483212919673
2023-01-01 00:00:13,87.83,0.01889975,22.11,S10,Midterm 1,0.4233131825273011,0.002623754069085122,0.40671483212919673
2023-01-01 00:00:14,90.0,0.01889975,22.1,S10,Midterm 1,0.43389235569422774,0.002623754069085122,0.4062898427539312
2023-01-01 00:00:15,92.0,0.01857925,22.1,S10,Midterm 1,0.44364274570982837,0.0025792607197476025,0.4062898427539312
2023-01-01 00:00:16,93.2,0.01889975,22.1,S10,Midterm 1,0.4494929797191888,0.002623754069085122,0.4062898427539312
2023-01-01 00:00:17,94.38,0.0185795,22.11,S10,Midterm 1,0.45524570982839313,0.0025792954259483336,0.40671483212919673
2023-01-01 00:00:18,95.0,0.018579250000000002,22.11,S10,Midterm 1,0.4582683307332293,0.002579260719747603,0.40671483212919673
2023-01-01 00:00:19,95.56,0.018259,22.11,S10,Midterm 1,0.4609984399375975,0.0025348020766108145,0.40671483212919673
2023-01-01 00:00:20,96.05,0.0185795,22.1,S10,Midterm 1,0.4633872854914196,0.0025792954259483336,0.4062898427539312
2023-01-01 00:00:21,96.5,0.0188995,22.1,S10,Midterm 1,0.4655811232449298,0.0026237193628843906,0.4062898427539312
2023-01-01 00:00:22,97.0,0.0185795,22.11,S10,Midterm 1,0.46801872074882994,0.0025792954259483336,0.40671483212919673
2023-01-01 00:00:23,97.45,0.01825925,22.119999999999997,S10,Midterm 1,0.4702125585023401,0.002534836782811546,0.4071398215044623
2023-01-01 00:00:24,97.83,0.01889975,22.13,S10,Midterm 1,0.4720651326053042,0.002623754069085122,0.40756481087972796
2023-01-01 00:00:25,98.21,0.01825925,22.13,S10,Midterm 1,0.47391770670826827,0.002534836782811546,0.40756481087972796
