timestamp,heart_rate,eda,temperature,subject_id,session,heart_rate_normalized,eda_normalized,temperature_normalized
2023-01-01 00:00:00,47.45,0.00848825,22.52,S4,Midterm 1,0.2264528081123245,0.001178379633429637,0.42413939651508714
2023-01-01 00:00:01,1.0,0.0169765,21.81,S4,Midterm 1,0.0,0.002356759266859274,0.3939651508712282
2023-01-01 00:00:02,104.0,0.01697675,21.799999999999997,S4,Midterm 1,0.5021450858034321,0.0023567939730600057,0.3935401614959625
2023-01-01 00:00:03,82.5,0.01345325,21.78,S4,Midterm 1,0.39732839313572543,0.0018676447799531432,0.39269018274543144
2023-01-01 00:00:04,75.0,0.00992975,21.78,S4,Midterm 1,0.36076443057722307,0.0013784955868462803,0.39269018274543144
2023-01-01 00:00:05,75.25,0.006086,21.79,S4,Midterm 1,0.36198322932917315,0.0008448877506026299,0.39311517212069697
2023-01-01 00:00:06,71.2,0.004484500000000001,21.79,S4,Midterm 1,0.3422386895475819,0.0006225598287179583,0.39311517212069697
2023-01-01 00:00:07,88.33,0.0016015,21.78,S4,Midterm 1,0.4257507800312012,0.00022232792188467166,0.39269018274543144
2023-01-01 00:00:08,100.43,0.0016015,21.77,S4,Midterm 1,0.48474063962558506,0.00022232792188467166,0.39226519337016574
2023-01-01 00:00:09,108.75,0.00032025,21.78,S4,Midterm 1,0.5253022620904836,4.445864313678807e-05,0.39269018274543144
2023-01-01 00:00:10,115.56,0.0,21.78,S4,Midterm 1,0.5585023400936038,0.0,0.39269018274543144
2023-01-01 00:00:11,121.0,0.0,21.78,S4,Midterm 1,0.5850234009360374,0.0,0.39269018274543144
2023-01-01 00:00:12,125.55,0.0,21.78,S4,Midterm 1,0.6072055382215288,0.0,0.39269018274543144
2023-01-01 00:00:13,129.5,0.0,21.78,S4,Midterm 1,0.6264625585023401,0.0,0.39269018274543144
2023-01-01 00:00:14,132.54,0.0,21.799999999999997,S4,Midterm 1,0.641283151326053,0.0,0.3935401614959625
2023-01-01 00:00:15,135.0,0.0,21.79,S4,Midterm 1,0.6532761310452418,0.0,0.39311517212069697
2023-01-01 00:00:16,137.13,0.0,21.77,S4,Midterm 1,0.6636602964118564,0.0,0.39226519337016574
2023-01-01 00:00:17,139.0,0.0,21.78,S4,Midterm 1,0.672776911076443,0.0,0.39269018274543144
2023-01-01 00:00:18,140.53,0.0,21.78,S4,Midterm 1,0.6802359594383776,0.0,0.39269018274543144
2023-01-01 00:00:19,141.89,0.0,21.78,S4,Midterm 1,0.6868662246489858,0.0,0.39269018274543144
2023-01-01 00:00:20,143.11,0.0,21.78,S4,Midterm 1,0.6928139625585024,0.0,0.39269018274543144
2023-01-01 00:00:21,144.3,0.0,21.77,S4,Midterm 1,0.6986154446177848,0.0,0.39226519337016574
2023-01-01 00:00:22,145.29,0.0,21.77,S4,Midterm 1,0.703441887675507,0.0,0.39226519337016574
2023-01-01 00:00:23,146.18,0.0,21.77,S4,Midterm 1,0.7077808112324493,0.0,0.39226519337016574
2023-01-01 00:00:24,147.0,0.0,21.78,S4,Midterm 1,0.7117784711388455,0.0,0.39269018274543144
2023-01-01 00:00:25,147.71,0.0,21.79,S4,Midterm 1,0.7152398595943839,0.0,0.39311517212069697
2023-01-01 00:00:26,148.32,0.0,21.78,S4,Midterm 1,0.7182137285491419,0.0,0.39269018274543144
2023-01-01 00:00:27,148.85,0.0,21.759999999999998,S4,Midterm 1,0.7207975819032761,0.0,0.39184020399490005
2023-01-01 00:00:28,149.3,0.0,21.77,S4,Midterm 1,0.7229914196567863,0.0,0.39226519337016574
2023-01-01 00:00:29,149.68,0.0,21.78,S4,Midterm 1,0.7248439937597504,0.0,0.39269018274543144
2023-01-01 00:00:30,150.1,0.0,21.77,S4,Midterm 1,0.7268915756630264,0.0,0.39226519337016574
2023-01-01 00:00:31,150.53,0.0,21.77,S4,Midterm 1,0.7289879095163806,0.0,0.39226519337016574
2023-01-01 00:00:32,151.0,0.0,21.77,S4,Midterm 1,0.7312792511700468,0.0,0.39226519337016574
2023-01-01 00:00:33,151.41,0.0,21.77,S4,Midterm 1,0.7332780811232449,0.0,0.39226519337016574
2023-01-01 00:00:34,151.76,0.0,21.77,S4,Midterm 1,0.7349843993759749,0.0,0.39226519337016574
2023-01-01 00:00:35,152.09,0.0,21.759999999999998,S4,Midterm 1,0.7365932137285491,0.0,0.39184020399490005
2023-01-01 00:00:36,152.37,0.0,21.759999999999998,S4,Midterm 1,0.7379582683307332,0.0,0.39184020399490005
2023-01-01 00:00:37,152.61,0.0,21.78,S4,Midterm 1,0.7391283151326054,0.0,0.39269018274543144
2023-01-01 00:00:38,152.84,0.0,21.78,S4,Midterm 1,0.7402496099843994,0.0,0.39269018274543144
2023-01-01 00:00:39,153.05,0.0,21.79,S4,Midterm 1,0.7412734009360374,0.0,0.39311517212069697
2023-01-01 00:00:40,153.26,0.0,21.79,S4,Midterm 1,0.7422971918876754,0.0,0.39311517212069697
2023-01-01 00:00:41,153.45,0.0,21.78,S4,Midterm 1,0.7432234789391575,0.0,0.39269018274543144
2023-01-01 00:00:42,153.61,0.0,21.78,S4,Midterm 1,0.7440035101404057,0.0,0.39269018274543144
2023-01-01 00:00:43,153.74,0.0,21.79,S4,Midterm 1,0.7446372854914197,0.0,0.39311517212069697
2023-01-01 00:00:44,153.84,0.0,21.799999999999997,S4,Midterm 1,0.7451248049921997,0.0,0.3935401614959625
2023-01-01 00:00:45,153.91,0.0,21.78,S4,Midterm 1,0.7454660686427457,0.0,0.39269018274543144
2023-01-01 00:00:46,153.96,0.0,21.77,S4,Midterm 1,0.7457098283931357,0.0,0.39226519337016574
2023-01-01 00:00:47,154.02,0.0,21.78,S4,Midterm 1,0.7460023400936038,0.0,0.39269018274543144
2023-01-01 00:00:48,154.15,0.0,21.79,S4,Midterm 1,0.7466361154446178,0.0,0.39311517212069697
2023-01-01 00:00:49,154.27,0.0,21.78,S4,Midterm 1,0.7472211388455539,0.0,0.39269018274543144
2023-01-01 00:00:50,154.39,0.0,21.78,S4,Midterm 1,0.7478061622464898,0.0,0.39269018274543144
2023-01-01 00:00:51,154.52,0.0,21.79,S4,Midterm 1,0.7484399375975039,0.0,0.39311517212069697
2023-01-01 00:00:52,154.65,0.0,21.799999999999997,S4,Midterm 1,0.749073712948518,0.0,0.3935401614959625
